1,2,3,4,5,6
-71.000,-237.000,-37.000,-47.000,-19.000,-25.000
109.000,0.000,30.000,46.000,19.000,22.000
-37.000,-60.000,-25.000,-21.000,-24.000,-30.000
7.000,14.000,7.000,33.000,9.000,21.000
-28.000,-45.000,-18.000,-18.000,-14.000,-21.000
23.000,30.000,25.000,26.000,27.000,23.000
-36.000,-41.000,-27.000,-28.000,-12.000,-17.000
97.000,81.000,51.000,37.000,35.000,40.000
-149.000,-233.000,-45.000,-58.000,-22.000,-42.000
53.000,27.000,27.000,22.000,19.000,25.000
-20.000,0.000,-13.000,-29.000,-19.000,-28.000
48.000,64.000,27.000,34.000,18.000,16.000
-132.000,-125.000,-45.000,-47.000,-14.000,-23.000
130.000,89.000,44.000,35.000,27.000,23.000
-97.000,-100.000,-35.000,-37.000,-13.000,-18.000
19.000,60.000,15.000,35.000,21.000,26.000
-6.000,-3.000,-11.000,-12.000,-35.000,-14.000
25.000,77.000,21.000,42.000,13.000,34.000
-16.000,-50.000,-17.000,-39.000,-13.000,-36.000
27.000,15.000,23.000,18.000,26.000,14.000
-13.000,-43.000,-16.000,-36.000,-14.000,-18.000
14.000,10.000,12.000,15.000,21.000,22.000
-15.000,-41.000,-267.000,-36.000,-25.000,-40.000
14.000,19.000,36.000,25.000,18.000,27.000
-17.000,-36.000,-8.000,-30.000,-13.000,-31.000
103.000,135.000,46.000,64.000,30.000,35.000
-87.000,-75.000,-35.000,-48.000,-29.000,-40.000
110.000,141.000,40.000,59.000,27.000,38.000
-51.000,-86.000,-26.000,-46.000,-18.000,-36.000
119.000,142.000,34.000,40.000,15.000,16.000
-15.000,-55.000,-15.000,-38.000,-15.000,-23.000
28.000,35.000,31.000,25.000,18.000,17.000
-30.000,-29.000,-25.000,-18.000,-18.000,-15.000
13.000,35.000,12.000,25.000,25.000,20.000
-26.000,-42.000,-19.000,-42.000,-17.000,-24.000
84.000,85.000,37.000,26.000,22.000,14.000
-85.000,-175.000,-45.000,-65.000,-23.000,-35.000
116.000,75.000,47.000,24.000,31.000,22.000
-48.000,-25.000,-57.000,-84.000,-34.000,-16.000
38.000,103.000,44.000,87.000,34.000,56.000
-56.000,-159.000,-20.000,-70.000,-20.000,-36.000
66.000,189.000,21.000,45.000,24.000,20.000
-36.000,-116.000,-20.000,-48.000,-13.000,-24.000
104.000,102.000,35.000,35.000,83.000,32.000
-143.000,-119.000,-55.000,-18.000,-69.000,-10.000
105.000,80.000,41.000,41.000,87.000,57.000
-68.000,-38.000,-29.000,-24.000,-63.000,-34.000
12.000,90.000,18.000,54.000,7.000,15.000
-2.000,-20.000,-21.000,-35.000,-42.000,-29.000
31.000,49.000,20.000,31.000,25.000,11.000
-223.000,-260.000,-155.000,-220.000,-55.000,-73.000
111.000,113.000,62.000,41.000,35.000,20.000
-13.000,-6.000,-11.000,-22.000,-6.000,-26.000
146.000,81.000,82.000,62.000,50.000,29.000
-63.000,-53.000,-29.000,-52.000,-12.000,-24.000
0.000,18.000,14.000,15.000,26.000,26.000
-18.000,-47.000,-18.000,-45.000,-14.000,-19.000
96.000,128.000,37.000,43.000,24.000,30.000
-46.000,-98.000,-24.000,-46.000,-9.000,-24.000
83.000,124.000,49.000,46.000,34.000,33.000
-84.000,-52.000,-71.000,-51.000,-20.000,-17.000
118.000,92.000,57.000,48.000,25.000,23.000
-109.000,-182.000,-43.000,-54.000,-29.000,-41.000
100.000,63.000,60.000,48.000,32.000,27.000
-64.000,-9.000,-43.000,-27.000,-31.000,-32.000
47.000,49.000,24.000,35.000,13.000,26.000
-8.000,-36.000,-16.000,-36.000,-19.000,-18.000
40.000,29.000,25.000,24.000,28.000,25.000
-24.000,-52.000,-16.000,-28.000,-13.000,-32.000
64.000,78.000,25.000,25.000,27.000,20.000
-74.000,-156.000,-35.000,-76.000,-18.000,-42.000
57.000,62.000,22.000,56.000,20.000,34.000
-51.000,-65.000,-37.000,-40.000,-29.000,-33.000
99.000,156.000,58.000,114.000,37.000,48.000
-125.000,-172.000,-64.000,-61.000,-49.000,-37.000
24.000,1.000,20.000,8.000,21.000,24.000
-17.000,-22.000,-11.000,-21.000,-23.000,-30.000
47.000,77.000,27.000,45.000,29.000,27.000
-32.000,-64.000,-17.000,-30.000,-43.000,-26.000
126.000,103.000,51.000,29.000,29.000,23.000
-32.000,-49.000,-17.000,-34.000,-21.000,-20.000
14.000,47.000,16.000,21.000,32.000,15.000
-36.000,-34.000,-22.000,-32.000,-14.000,-25.000
14.000,43.000,12.000,19.000,17.000,20.000
-16.000,-44.000,-16.000,-34.000,-12.000,-21.000
38.000,12.000,16.000,14.000,17.000,16.000
-31.000,-51.000,-17.000,-42.000,-17.000,-31.000
44.000,36.000,20.000,27.000,16.000,19.000
-23.000,-63.000,-17.000,-47.000,-19.000,-34.000
118.000,116.000,35.000,30.000,20.000,14.000
-104.000,-143.000,-34.000,-43.000,-21.000,-37.000
97.000,155.000,27.000,46.000,17.000,19.000
-97.000,-172.000,-36.000,-64.000,-16.000,-40.000
31.000,55.000,25.000,39.000,18.000,20.000
0.000,-43.000,-12.000,-38.000,-14.000,-32.000
40.000,50.000,27.000,23.000,27.000,17.000
-39.000,-27.000,-21.000,-30.000,-19.000,-26.000
76.000,94.000,24.000,28.000,15.000,20.000
-46.000,-58.000,-23.000,-35.000,-15.000,-29.000
84.000,176.000,22.000,58.000,19.000,29.000
-50.000,-77.000,-26.000,-25.000,-15.000,-35.000
149.000,133.000,48.000,50.000,19.000,20.000
-107.000,-138.000,-40.000,-43.000,-29.000,-38.000
108.000,171.000,42.000,67.000,26.000,29.000
-88.000,-99.000,-33.000,-43.000,-19.000,-19.000
40.000,238.000,30.000,89.000,24.000,45.000
0.000,-55.000,0.000,-27.000,-6.000,-34.000
161.000,127.000,64.000,55.000,33.000,29.000
-99.000,-101.000,-45.000,-61.000,-27.000,-51.000
12.000,23.000,16.000,11.000,31.000,32.000
-76.000,-84.000,-33.000,-37.000,-12.000,-33.000
13.000,47.000,11.000,46.000,40.000,38.000
-40.000,-27.000,-17.000,-21.000,-31.000,-25.000
58.000,20.000,21.000,16.000,19.000,32.000
-96.000,-47.000,-37.000,-24.000,-34.000,-33.000
81.000,52.000,36.000,55.000,19.000,25.000
-148.000,-117.000,-215.000,-202.000,-93.000,-95.000
164.000,131.000,136.000,184.000,23.000,29.000
-43.000,-14.000,-9.000,-32.000,-6.000,-18.000
159.000,89.000,111.000,79.000,35.000,46.000
-93.000,-92.000,-49.000,-44.000,-15.000,-32.000
104.000,86.000,30.000,31.000,33.000,46.000
-147.000,-165.000,-64.000,-126.000,-30.000,-40.000
186.000,184.000,97.000,119.000,41.000,34.000
-142.000,-196.000,-67.000,-136.000,-31.000,-25.000
98.000,95.000,48.000,72.000,35.000,33.000
-30.000,-17.000,-19.000,-25.000,-11.000,-21.000
72.000,76.000,35.000,53.000,30.000,33.000
-52.000,-55.000,-33.000,-39.000,-22.000,-33.000
8.000,13.000,17.000,10.000,22.000,20.000
-84.000,-53.000,-37.000,-30.000,-25.000,-21.000
134.000,161.000,37.000,42.000,17.000,24.000
-68.000,-57.000,-23.000,-33.000,-13.000,-37.000
47.000,6.000,27.000,24.000,22.000,13.000
-11.000,-39.000,-14.000,-26.000,-6.000,-28.000
61.000,21.000,25.000,14.000,24.000,14.000
-59.000,-4.000,-28.000,-31.000,-23.000,-23.000
143.000,210.000,49.000,71.000,28.000,36.000
-97.000,-145.000,-30.000,-70.000,-24.000,-39.000
34.000,59.000,30.000,20.000,33.000,20.000
-94.000,-67.000,-32.000,-45.000,-21.000,-36.000
56.000,0.000,24.000,7.000,15.000,15.000
-34.000,-37.000,-17.000,-15.000,-14.000,-14.000
55.000,59.000,19.000,39.000,15.000,27.000
-17.000,-7.000,-18.000,-16.000,-15.000,-22.000
15.000,39.000,24.000,23.000,18.000,21.000
-12.000,-60.000,-15.000,-46.000,-21.000,-22.000
25.000,19.000,15.000,26.000,24.000,24.000
-19.000,-49.000,-12.000,-38.000,-24.000,-23.000
19.000,22.000,18.000,28.000,43.000,26.000
-18.000,-42.000,-23.000,-39.000,-29.000,-32.000
15.000,24.000,17.000,16.000,16.000,16.000
-33.000,-27.000,-17.000,-18.000,-16.000,-17.000
22.000,28.000,15.000,19.000,15.000,22.000
-31.000,-20.000,-23.000,-24.000,-15.000,-28.000
17.000,29.000,14.000,26.000,21.000,34.000
-2.000,-65.000,-8.000,-45.000,-8.000,-28.000
35.000,0.000,22.000,13.000,20.000,10.000
-32.000,-26.000,-19.000,-29.000,-14.000,-35.000
17.000,38.000,15.000,39.000,19.000,24.000
-69.000,-51.000,-33.000,-54.000,-22.000,-42.000
38.000,47.000,61.000,35.000,19.000,27.000
-13.000,-34.000,-12.000,-23.000,-12.000,-25.000
28.000,31.000,26.000,21.000,24.000,18.000
-22.000,-38.000,-14.000,-32.000,-13.000,-27.000
20.000,7.000,19.000,12.000,19.000,22.000
-10.000,-55.000,-11.000,-46.000,-14.000,-32.000
25.000,11.000,26.000,17.000,21.000,13.000
-24.000,-57.000,-16.000,-44.000,-12.000,-32.000
11.000,30.000,11.000,18.000,20.000,16.000
-21.000,-37.000,-16.000,-34.000,-18.000,-28.000
11.000,24.000,17.000,15.000,14.000,20.000
-16.000,-39.000,-19.000,-40.000,-17.000,-30.000
15.000,25.000,12.000,12.000,17.000,19.000
-22.000,-34.000,-15.000,-24.000,-16.000,-34.000
26.000,20.000,23.000,19.000,15.000,23.000
-27.000,-47.000,-20.000,-31.000,-19.000,-32.000
28.000,25.000,22.000,17.000,22.000,20.000
-6.000,-45.000,-14.000,-37.000,-17.000,-28.000
33.000,16.000,32.000,18.000,26.000,11.000
-21.000,-45.000,-11.000,-39.000,-16.000,-31.000
16.000,35.000,15.000,27.000,25.000,22.000
-25.000,-33.000,-18.000,-31.000,-13.000,-28.000
15.000,21.000,14.000,21.000,13.000,20.000
-12.000,-43.000,-10.000,-37.000,-10.000,-31.000
20.000,16.000,11.000,19.000,13.000,9.000
-13.000,-51.000,-17.000,-46.000,-8.000,-29.000
17.000,6.000,15.000,13.000,20.000,15.000
-26.000,-38.000,-16.000,-41.000,-17.000,-27.000
22.000,27.000,18.000,23.000,18.000,22.000
-13.000,-52.000,-10.000,-39.000,-14.000,-26.000
22.000,14.000,18.000,19.000,23.000,22.000
-13.000,-45.000,-15.000,-35.000,-18.000,-25.000
55.000,8.000,30.000,16.000,26.000,13.000
-11.000,-50.000,-7.000,-44.000,-9.000,-35.000
33.000,18.000,16.000,24.000,16.000,19.000
-44.000,-34.000,-33.000,-44.000,-32.000,-44.000
4.000,46.000,13.000,28.000,16.000,29.000
-16.000,-41.000,-21.000,-29.000,-19.000,-29.000
23.000,9.000,22.000,22.000,26.000,23.000
-81.000,-105.000,-35.000,-46.000,-20.000,-42.000
30.000,14.000,17.000,15.000,20.000,18.000
0.000,-11.000,-1.000,-23.000,-11.000,-33.000
72.000,64.000,39.000,29.000,30.000,17.000
-96.000,-100.000,-46.000,-58.000,-24.000,-41.000
116.000,196.000,32.000,61.000,21.000,30.000
-77.000,-82.000,-22.000,-29.000,-13.000,-30.000
145.000,129.000,56.000,42.000,29.000,12.000
-44.000,-67.000,-37.000,-45.000,-13.000,-22.000
29.000,28.000,17.000,25.000,15.000,18.000
-92.000,-105.000,-53.000,-66.000,-21.000,-31.000
13.000,22.000,36.000,61.000,12.000,19.000
0.000,-31.000,-12.000,-29.000,-16.000,-22.000
80.000,113.000,28.000,40.000,26.000,21.000
-85.000,-123.000,-29.000,-58.000,-16.000,-31.000
92.000,151.000,34.000,51.000,21.000,27.000
-11.000,-14.000,-10.000,-19.000,-12.000,-24.000
25.000,26.000,19.000,20.000,13.000,14.000
-15.000,-22.000,-16.000,-34.000,-18.000,-37.000
23.000,32.000,11.000,21.000,15.000,16.000
-13.000,-59.000,-9.000,-49.000,-9.000,-39.000
28.000,18.000,23.000,17.000,16.000,15.000
-40.000,-62.000,-23.000,-48.000,-14.000,-33.000
83.000,91.000,22.000,26.000,11.000,15.000
-15.000,-31.000,-14.000,-21.000,-18.000,-32.000
98.000,148.000,30.000,48.000,33.000,28.000
-71.000,-102.000,-43.000,-39.000,-9.000,-30.000
16.000,37.000,15.000,27.000,27.000,28.000
-8.000,-35.000,-18.000,-48.000,-21.000,-47.000
62.000,153.000,19.000,56.000,9.000,28.000
-46.000,-63.000,-23.000,-30.000,-21.000,-26.000
32.000,128.000,22.000,40.000,31.000,20.000
-28.000,-31.000,-17.000,-27.000,-12.000,-24.000
25.000,30.000,23.000,15.000,24.000,16.000
-20.000,-39.000,-17.000,-29.000,-17.000,-23.000
16.000,20.000,13.000,15.000,21.000,16.000
-38.000,-132.000,-27.000,-74.000,-22.000,-48.000
85.000,81.000,25.000,18.000,18.000,13.000
-22.000,-11.000,-13.000,-27.000,-12.000,-22.000
68.000,97.000,24.000,41.000,20.000,22.000
-72.000,-79.000,-33.000,-39.000,-15.000,-26.000
114.000,109.000,36.000,39.000,12.000,20.000
-13.000,-30.000,-16.000,-33.000,-15.000,-40.000
39.000,23.000,13.000,17.000,14.000,19.000
-15.000,-39.000,-13.000,-38.000,-11.000,-30.000
18.000,24.000,15.000,22.000,22.000,18.000
-21.000,-25.000,-16.000,-30.000,-13.000,-25.000
86.000,98.000,32.000,32.000,18.000,18.000
-32.000,-76.000,-19.000,-56.000,-21.000,-45.000
73.000,64.000,20.000,24.000,17.000,12.000
-95.000,-108.000,-38.000,-43.000,-22.000,-32.000
130.000,115.000,44.000,36.000,42.000,21.000
-22.000,-31.000,-15.000,-36.000,-12.000,-33.000
29.000,31.000,14.000,23.000,17.000,17.000
-18.000,-91.000,-15.000,-52.000,-16.000,-38.000
71.000,214.000,19.000,76.000,19.000,36.000
-102.000,-121.000,-46.000,-33.000,-23.000,-24.000
55.000,236.000,29.000,99.000,20.000,56.000
0.000,-73.000,-11.000,-46.000,-12.000,-43.000
38.000,26.000,25.000,13.000,23.000,8.000
-12.000,-20.000,-17.000,-28.000,-17.000,-31.000
29.000,32.000,23.000,26.000,18.000,22.000
-22.000,-29.000,-21.000,-29.000,-14.000,-35.000
14.000,20.000,13.000,17.000,14.000,14.000
-24.000,-47.000,-13.000,-35.000,-17.000,-29.000
13.000,20.000,16.000,17.000,18.000,12.000
-23.000,-25.000,-18.000,-28.000,-15.000,-31.000
25.000,17.000,14.000,12.000,10.000,17.000
-103.000,-52.000,-50.000,-41.000,-32.000,-24.000
19.000,91.000,19.000,31.000,27.000,21.000
-109.000,-79.000,-52.000,-53.000,-34.000,-44.000
59.000,95.000,32.000,36.000,24.000,27.000
-14.000,-191.000,-10.000,-94.000,-2.000,-71.000
180.000,0.000,75.000,18.000,53.000,16.000
-96.000,-134.000,-45.000,-49.000,-36.000,-26.000
120.000,94.000,52.000,43.000,35.000,24.000
-201.000,-22.000,-76.000,-27.000,-42.000,-2.000
0.000,211.000,0.000,88.000,12.000,62.000
-5.000,-127.000,-18.000,-83.000,-8.000,-59.000
95.000,0.000,60.000,0.000,30.000,4.000
-61.000,-173.000,-25.000,-98.000,-13.000,-61.000
199.000,46.000,72.000,24.000,44.000,24.000
-91.000,0.000,-39.000,-13.000,-26.000,-15.000
0.000,94.000,0.000,49.000,3.000,27.000
-125.000,-52.000,-53.000,-31.000,-19.000,-21.000
37.000,161.000,17.000,67.000,11.000,48.000
-53.000,-111.000,-36.000,-63.000,-34.000,-54.000
83.000,0.000,38.000,0.000,23.000,0.000
-46.000,-110.000,-33.000,-58.000,-12.000,-32.000
46.000,53.000,31.000,37.000,18.000,20.000
-64.000,-21.000,-27.000,-11.000,-13.000,-14.000
185.000,229.000,76.000,86.000,50.000,50.000
-57.000,-74.000,-23.000,-56.000,-26.000,-45.000
0.000,0.000,5.000,6.000,9.000,23.000
-76.000,-108.000,-38.000,-66.000,-33.000,-44.000
36.000,34.000,21.000,30.000,21.000,11.000
-81.000,-66.000,-32.000,-23.000,-12.000,-19.000
179.000,217.000,70.000,73.000,40.000,47.000
-62.000,-74.000,-36.000,-52.000,-22.000,-37.000
10.000,4.000,15.000,9.000,11.000,17.000
-17.000,-44.000,-13.000,-36.000,-21.000,-32.000
164.000,198.000,51.000,63.000,19.000,21.000
-107.000,-126.000,-33.000,-38.000,-15.000,-24.000
109.000,128.000,35.000,38.000,26.000,27.000
-92.000,-89.000,-25.000,-53.000,-17.000,-44.000
148.000,139.000,42.000,31.000,14.000,10.000
-21.000,-32.000,-15.000,-41.000,-8.000,-42.000
23.000,44.000,13.000,30.000,12.000,19.000
-35.000,-38.000,-23.000,-39.000,-20.000,-37.000
38.000,36.000,20.000,17.000,20.000,23.000
-7.000,-39.000,-12.000,-34.000,-10.000,-35.000
56.000,15.000,28.000,22.000,23.000,19.000
-201.000,-243.000,-120.000,-193.000,-39.000,-67.000
58.000,73.000,80.000,71.000,16.000,19.000
-63.000,-37.000,-92.000,-74.000,-17.000,-24.000
160.000,164.000,92.000,146.000,31.000,59.000
-72.000,-103.000,-47.000,-71.000,-24.000,-35.000
130.000,132.000,53.000,59.000,21.000,19.000
-40.000,-68.000,-31.000,-60.000,-16.000,-37.000
15.000,0.000,5.000,2.000,17.000,15.000
-20.000,-17.000,-13.000,-12.000,-10.000,-31.000
